book_url,genre
https://www.goodreads.com/book/show/115570326-the-end-of-the-century-the-hackers,mystery
https://www.goodreads.com/book/show/48902997-sassy-sleuths-detective-mysteries,mystery
https://www.goodreads.com/book/show/61293789-out-of-time,mystery
https://www.goodreads.com/book/show/199121904-the-cases-nobody-wanted,mystery
https://www.goodreads.com/book/show/210450342-no-more-blood,mystery
https://www.goodreads.com/book/show/16248146-lost-girls,mystery
https://www.goodreads.com/book/show/26162415-the-revenge-of-adam-defoe,mystery
https://www.goodreads.com/book/show/96677.Shelf_Life,mystery
https://www.goodreads.com/book/show/20891850-mr-eastwood-s-adventure,mystery
https://www.goodreads.com/book/show/58028718-outside-the-lines,mystery
https://www.goodreads.com/book/show/57311107-caribbean-cruise-cozy-mystery-complete-series-boxed-set,mystery
https://www.goodreads.com/book/show/126217223-miss-riddell-cozy-mystery-adventures---a-10-book-boxset,mystery
https://www.goodreads.com/book/show/33259675-stories-of-inspiration,mystery
https://www.goodreads.com/book/show/16159648-fatal-descent,mystery
https://www.goodreads.com/book/show/51870417-murder-on-tyneside,mystery
https://www.goodreads.com/book/show/58679358-one-of-us-is-lying,mystery
https://www.goodreads.com/book/show/28501300-tricky-twenty-two,mystery
https://www.goodreads.com/book/show/60280484-the-absent-minded-gentleman,mystery
https://www.goodreads.com/book/show/51335759-good-girl-bad-blood,mystery
https://www.goodreads.com/book/show/197525361-a-world-of-hurt,mystery
https://www.goodreads.com/book/show/12718931-classic-sherlock-holmes-mysteries,mystery
https://www.goodreads.com/book/show/217227779-on-the-cosmic-mystery-of-jesus-christ,mystery
https://www.goodreads.com/book/show/20647000-murder-in-the-mystery-suite,mystery
https://www.goodreads.com/book/show/56579421-murder-is-an-artform,mystery
https://www.goodreads.com/book/show/130384081-police-at-the-funeral,mystery
https://www.goodreads.com/book/show/144755585-dagger-of-the-mind,mystery
https://www.goodreads.com/book/show/51850354-apple-orchard-cozy-mystery-series,mystery
https://www.goodreads.com/book/show/101941706-austrailian-golden-dagger-mysteries,mystery
https://www.goodreads.com/book/show/35014793-cold-comfort,mystery
https://www.goodreads.com/book/show/30177384-banking-on-death,mystery
https://www.goodreads.com/book/show/11143304-popular-book-series-of-the-21st-century,mystery
https://www.goodreads.com/book/show/33650869-a-treasury-of-classic-mystery-stories,mystery
https://www.goodreads.com/book/show/53583945-the-eva-rae-thomas-mystery-series,mystery
https://www.goodreads.com/book/show/53058367-the-eva-rae-thomas-mystery-series,mystery
https://www.goodreads.com/book/show/209642950-the-secrets-of-willow-valley---book-three,mystery
https://www.goodreads.com/book/show/141056445-rare-antique-signed-1st-1st-printing-live-by-night-dennis-lehane-edgar-a,mystery
https://www.goodreads.com/book/show/56905097-as-good-as-dead,mystery
https://www.goodreads.com/book/show/129981865-people-vs-withers-malone,mystery
https://www.goodreads.com/book/show/53286331-engagement-and-espionage,mystery
https://www.goodreads.com/book/show/28738540-series-reading-order,mystery
https://www.goodreads.com/book/show/199069519-grady-lake,mystery
https://www.goodreads.com/book/show/57694065-enormously-puzzled,mystery
https://www.goodreads.com/book/show/229037210-die-ursiden---spektrum-3,mystery
https://www.goodreads.com/book/show/221787861-murder-of-a-scoundrel,mystery
https://www.goodreads.com/book/show/59833650-the-thief,mystery
https://www.goodreads.com/book/show/15808728-the-christie-curse,mystery
https://www.goodreads.com/book/show/122496282-new-girl-in-the-falls,mystery
https://www.goodreads.com/book/show/33091269-bailey-s-law,mystery
https://www.goodreads.com/book/show/27774641-murder-in-the-secret-garden,mystery
https://www.goodreads.com/book/show/59692032-shady-hollow,mystery
https://www.goodreads.com/book/show/18867910-the-lock-and-key-library-classic-mystery-and-detective-stories,mystery
https://www.goodreads.com/book/show/53358195-recipe-for-murder,mystery
https://www.goodreads.com/book/show/221893674-deadly-feud,mystery
